note_count,primary_tag,secondary_tags,blog_name,post_body,date
3,Palestine,['from the river to the sea palestine will be free'  'no pride in genocide'  'gaza genocide'  'war'],page18doc,Journalism…,2024-07-09 23:51:24 GMT
23,Palestine,['free palestine'  'free gaza'  'gaza'  'israel is committing genocide'  'israel is a terrorist state'  'gaza genocide'  'gaza strip'  'israel terrorist'  'all eyes on rafah'  'from the river to the sea palestine will be free'  'fuck israel'  'boycott israel'  'netanyahuterrorist'  'bidenacriminalofwar'  'bidenterrorist'  'netanyahu a criminal of war'],lillian321,Read it all. I’ll tell you why this is happening because Palestine is brown people and Ukraine is white people. This is white people supremacy. If you don’t believe it you’re delusional and dumb.   Look around you if you still don’t believe it then I guess you live under a rock.   This is hypocrisy of western media. When white children are killed it’s all over the news but when 15000+ brown children have been killed CNN and BBC covered the news in the mosr pathetic ways. Shame on y&#x27;all.,2024-07-09 23:44:49 GMT
2,Palestine,['this strikes genuine fear and disgust and sadness in my heart'  'the world needs to wake up and stop this. they dont deserve to die'  'free palestine'],magical-xirl-4,Almost 200000 people killed by Israel,2024-07-10 00:58:03 GMT
0,Palestine,['gaza'  'isreal'  'tell their stories'  'history'  'nakba 1948'  'al nakba'  'educate yourself'  'education'  'speak the truth'  "it's true"  'heartbreak'  'real life'  'deir yassin'  'gaza genocide'  'save palestine'  'freedom'  'free'  '1948'  'never forget'  'you need to know'  'bibi netanyahu'  'stories'  'allah'  'islam'  'jewish'],ramadan90s,1948,2024-07-10 00:54:16 GMT
0,Palestine,['vent'  'poetry'  'i was trying to work out my own personal spiral of late but yknow.'  'palestine has been on my mind a lot lately. it feels like i should be grateful instead of so... disheveled; mentally speaking'],tell-tale-tomes,Home I miss my home I miss my home Not the house but the land Fields which I frolicked within Playgrounds where I wandered and daydreamed Buildings I could loathe and love Halls I walked during the school days Rooms I grew up in Roads that took me between.  I miss her home My great grandmother’s The one that her grandfather built With his own two hands And which her son had to sell To the chagrin of her grandchildren Who couldn’t be fucked to pay her medical bills And the horror of myself Knowing that was the only building I felt safe and loved within.  But more than anything else I miss your home. The one you played and slept in The one where you ate and laughed and loved The one you should have been able to grow up in.  I miss your home. More than that despite never meeting I miss you. I miss you child of Palestine Killed for the crime of being alive Without the consent of the colonists. I miss you parent of Palestine Who hugged your family close Praying for the end to bring you all somewhere happier. I miss you elder of Palestine Older than the entity which claims victimhood While destroying everything it sets sight on.  So many homes Lay under the rubble Destroyed by a regime Which was supplied by ours And as the people watched and cried out The tyrants shrugged And continued the onslaught.  I hope you have found peace And love beyond measure I hope you will be happy someday. When I am gone as well We can sit on the swinging bench Beneath my childhood cherry tree You can teach me a song And we’ll laugh as the birds harmonize.  I miss you I miss you. I’m so sorry sorry I could not help Sorry I can not trade places. Sorry the ones who could do the most for you Refuse to do their part. I’m sorry all I have are my words. I miss you. I’m sorry. I love you. I’m sorry.  I miss my home. But some things are more important.,2024-07-10 00:40:42 GMT
10,Palestine,['free palestine'  'free gaza'  'gaza'  'gaza strip'  'from the river to the sea palestine will be free'  'important'  'save the children'  'current events'  'gaza genocide'  'urgent'  'palestinian families'  'gazan families'  'vetted'  'vetted fundraisers'  'vetted campaign'],autism0fadown,Important 🚨🚨 This is a vetted campaign!!Donate to Help Shahd in Gaza! organized by Shahed Muhammad  Please help Shahed by donating to her campaign to help her and her familiy  If you can’t please ❤️ &amp; rb to spread her campaign to more ppl !!!!,2024-07-10 01:59:15 GMT
13,Palestine,['imp !!'  'free palestine'],fleurre,IMPORTANT.  don’t forget your daily click it takes less than a minute and only one click. this link is also on my description.   if you are able to donate here are some verified GFM donation links that donate directly to palestinian families in need. here is a post with links to organisations and projects that are delivering humanitarian aid. even if you are unable to donate it doesn’t take a lot of time or effort to spread awareness and educate yourself. we’re talking about genocide and if you still choose to stay silent please unfollow me.,2024-07-10 01:57:56 GMT
11,Palestine,['free palestine'  'freepalastine🇵🇸'  'israel'  'israhell'  '1980s'  'student intifada'  'globalize the intifada'  'intifada revolution'  'long live the intifada'  'electronic intifada'  'intifada'  'free gaza'  'gaza genocide'  'gaza strip'  'gazaunderattack'  'gaza'  'all eyes on rafah'  'free rafah'  'rafah under attack'  'save rafah'  'rafah'  'ausgov'  'politas'  'auspol'  'tasgov'  'taspol'  'australia'  'fuck neoliberals'  'neoliberal capitalism'],nando161mando,‘Since the 1980s the Israeli military has refused to disclose its open-fire regulations despite various petitions to the High Court of Justice.      According to political sociologist Yagil Levy since the Second Intifada “the army has not given soldiers written rules of engagement” leaving much open to the interpretation of soldiers in the field and their commanders.      As well as contributing to the killing of over 38000 Palestinians sources testified that these lax directives were also partly responsible for the high number of soldiers killed by friendly fire in recent months.’  ‘I’m bored so I shoot’: The Israeli army’s approval of free-for-all violence in Gaza,2024-07-10 01:52:07 GMT
0,Palestine,['free palestine'  'free gaza'  'please help'  'go fund them'  'gaza strip'  'gazaunderattack'],lis-ch,Donate to Help War-Torn Couple Find Peace organized by Ana Gonzalez  $30 raised of $10000 goal • 1 donation / the one donation was me😭 her posts and reels get likes but still no donation. let’s help her please!,2024-07-10 01:48:08 GMT
21,Palestine,['free palestine'  'gaza'  'free gaza'  'jerusalem'  'israel'  'current events'  'gaza strip'  'genocide'  'gaza genocide'  'please donate'  'help donate'  'every donation counts'  'palestine donation'  'gaza donation'  'donation'  'donations'  'instagram'],meapl,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by سُها 👑 (@soha.90.90),2024-07-10 02:58:14 GMT
24,Palestine,['free palestine'  'gaza'  'free gaza'  'jerusalem'  'israel'  'current events'  'gaza strip'  'genocide'  'gaza genocide'  'palestine donation'  'gaza donation'  'help donate'  'please donate'  'every donation counts'  'donation'  'please consider donating'  'instagram'],meapl,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by Mahmoud Salma (@mahmoudselme)  Donate to The situation here in Gaza is unbearable&quot; organized by Mujahed Salmah,2024-07-10 02:56:50 GMT
3,Palestine,['free palestine'  'free gaza'  'free palestine 🇵🇸'  'gaza north strip'  'celebrity news'  'sabrina carpenter'  'chappell roan'  'news'  'from the river to the sea palestine will be free'],6marzipanology6,STOP AND PLEASE READ/SHARE THIS:  ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️   copied from GoFundMe:      Hi everyone     I’m reaching out to you with a heavy heart. My name is Lara and I survived the war in Gaza with my parents. But sadly we had to leave some family members behind.     Every day I miss my grandparents and my uncle terribly. They’re stuck in a dangerous situation facing death and starvation. I feel so lonely without them.     I desperately want to bring them to safety and get urgent medical help for my uncle’s head injury. War has been brutal for us – it destroyed our home and I lost my grandma. We’ve been forced to move four times adding to our pain.     The things I saw during the war have left me shaken and exhausted. I can’t shake off the trauma.     But there’s hope. With your support we can bring my family here and start to heal. Even the smallest donation or share can make a huge difference.  Here’s how your donation will be used:     -Evacuation costs for my grandparents and uncle  -Medical expenses for my uncle’s urgent treatment  -Transportation and temporary accommodation for my family  -Essential living expenses as we rebuild our lives together     Please don’t let me down. My family means the world to me and I can’t imagine life without them.     Thank you for your kindness.  Donate -   Donate to Help Reunite My Family and Heal from War Trauma organised by Amal Mo  please share this if you can’t donate. Even a dollar helps !   Have a great day guys :),2024-07-10 02:52:48 GMT
45,Palestine,['free palestine'  'gaza'  'free gaza'  'jerusalem'  'israel'  'current events'  'gaza strip'  'genocide'  'gaza genocide'  'palestine donation'  'gaza donation'  'help donate'  'please donate'  'donation drive'  'please consider donating'  'donation'  'donations'  'instagram'],meapl,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by Abdulrahman Abu Hattab (@reachabed)  Donate to Help Yusuf’s family evacuate to Egypt organized by Yusuf Ahmad,2024-07-10 03:56:14 GMT
7,Palestine,['gaza'  'israelterrorist'  'israel is committing genocide'  'genocide'  'israeli apartheid'  'boycott israel'  'israel crimes'  'horror'  'hostage'  'evil'  'gal gadot'  'starvation'  'torture'  'drastic'],believeroftheunseen,May Allah grant our dear brother full and complete recovery ameen.,2024-07-10 03:54:48 GMT
20,Palestine,['free palestine'  'gaza'  'free gaza'  'jerusalem'  'israel'  'current events'  'gaza strip'  'genocide'  'gaza genocide'  'gaza donation'  'palestine donation'  'donation drive'  'please donate'  'help donate'  'please consider donating'  'donations'],meapl,Donate to Help Abdalkarim’s family rebuild their hope organized by Abdalkarim Almadhoun,2024-07-10 03:54:34 GMT
