note_count,primary_tag,secondary_tags,blog_name,post_body,date
0,Artists of tumblr,['monday night live stream'  'monday night stream'  'live on twitch'  'artists on tumblr'  'digital art'],grumpycakes,MONDAY NIGHT LIVE STREAM got stung by what I assume was a hornet. Having a weird time but not dying lol.   ALSO SINCE THE 4TH HAPPENED IT’S NATIONAL TREASURE NIGHT  Artwork will still be done but it will be on in the bg,2024-07-09 00:29:10 GMT
2,Artists of tumblr,['artfight'  'artfight 2024'  'artists on tumblr'  'commisions open'  'digital art'  'my art'],plantsrkewl,Revenge for @dolphingal,2024-07-09 18:13:00 GMT
5,Artists of tumblr,['art'  'digital art'  'digital artist'  'artists on tumblr'  'polyamory'  'polyamorous'  'polyam relationship'  'ethical non monogamy'  'poly relationship'  'bug'  'bugs'  'insects'  'bug furry'  'centipede'  'blue death feigning beetle'  'hercules beetle'  'i love them'  'art wip'  'wip art'  'current wip'  'work in progress'  'rip draws'],chesh-iire,me n my boyfs…,2024-07-09 17:57:15 GMT
6,Artists of tumblr,['havethetouchart'  'for-others'  'artfight 2024'  'traditional art'  'inks'  'copic markers'  'anthro'  'anthro art'  'furry'  'furry art'  'drawing'  'illustration'  'art'  'havethetouch'  'art fight'],havethetouch,tempest 2024/07  this one was also instant love on sight. Such a cool concept and character hhhh   for @agnio.bsky.social,2024-07-09 16:59:57 GMT
3,Artists of tumblr,['art'  'artists on tumblr'  'commissions'  'abby speaks'  'art commisions'],gt-abby,If I get 200 followers by the end of the month I’m opening commissions!  Please help me get my public art career off the ground! I appreciate it!!,2024-07-09 14:17:37 GMT
1,Artists of tumblr,['artist'  'artist things'  'sketchbook'  'oopsies'  'granted i have done a few shitty pages but the other pages are so so so nice especially recently'  'ha'],foxisded,me: ok yk what i’m gonna use a nice sketchbook. the paper quality will allow me to use things like paint and inks that i couldn’t use before! i can finally use coloured pencil properly!   other artists: ah yes but watch out for the “i don’t wanna ruin it” trap   me: no i won’t fall into that it’s silly i can’t ruin a sketchbook i’m far too rational for that!  *6 months later*  me: hey why am i so scared to practice in my sketchbook?,2024-07-09 13:54:48 GMT
22,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'  'mando'  'mandalorian'  'the mandalorian'  'mandalorian art'  'mandalorian helmet'  'boba fett'  'boba fett art'  'boba fett helmet'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Lineage  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-09 13:02:03 GMT
1,Artists of tumblr,['digital art'  'artfight 2024'  'art fight'  'team stardust'],average-internet-nobody,woohoo !  Art Fight,2024-07-09 12:03:00 GMT
0,Artists of tumblr,['art'  'artist'  'artsits on tumblr'  'oc artist'  'oc'  'original character'  'oc art'  'hes my boy and i love him'],sscarred-starss,the him     a r t,2024-07-09 11:35:28 GMT
10,Artists of tumblr,['skater girl'  'art'  'artists on tumblr'  'illustration'  'art fight'  'art fight 2024'  'team seafoam'  'digital art'  'digital painting'  'my art'  'i found a rly nice brush for painting'],humanmaybe,Revenge painting for ssp00kyberries on ArtFight!  Ashley’s a sk8r grl she said see ya l8r grl,2024-07-09 05:59:09 GMT
1,Artists of tumblr,['my art'  'art comms open'  'comms'  'comms info'  'pinned'],reigens-renagerie,Commissions are open!!  message me through Tumblr or Discord @reigengayrataka for inquiries!,2024-07-09 05:05:18 GMT
6,Artists of tumblr,['art'  'artist'  'corbins art'  'dragon'],corbinsilly,DT with Starz-Drawz on DA,2024-07-09 04:08:27 GMT
3,Artists of tumblr,['do not ship'  'art'  'artist'  'corbins art'  'feral'  'dinosaur'  'raptor'],corbinsilly,Blu and Zippy cuddles,2024-07-09 04:07:33 GMT
485,Artists of tumblr,['artblr'  'spread the word'],heywriters,artists please put big watermarks and signatures and urls in your work it doesn’t ruin it and I like being able to find you when some moron reposts your stuff!,2024-07-09 02:30:41 GMT
24,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'explore'  'uk'  'europe'  'cambridge'  'cambridge university'  'dark academia'  'light academia'  'architecture'  'aesthetic'  'beauty'  'england'  'east england'],fishbphotography,Pembroke College  Cambridge East England UK,2024-07-09 02:01:45 GMT
15,Artists of tumblr,['caramel draws'  'artists on tumblr'  'splatoon'  'marina'  'splatoon marina'],carameldansan,Finally drew some belated art for @bunneis happy birthday!! Marina is really cute.🥰,2024-07-09 19:42:41 GMT
4,Artists of tumblr,['artwork'  'finished'  'drawing'  'furry'  'furry artist'  'art fight 2024'  'art fight'],kittyisawolf,Art fight attack for bunsafe!!!,2024-07-09 19:34:33 GMT
3,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'padme amidala'  'queen amidala'  'senator amidala'  'chrome'  'chrome art'  'chrome sticker'  'naboo'  'nubian chrome'  'queen amidalas starship'  'queen amidala starship'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-09 19:04:59 GMT
2,Artists of tumblr,['artfight'  'artfight 2024'  'artists on tumblr'  'commisions open'  'digital art'  'my art'],plantsrkewl,Revenge for @dolphingal,2024-07-09 18:13:00 GMT
5,Artists of tumblr,['art'  'digital art'  'digital artist'  'artists on tumblr'  'polyamory'  'polyamorous'  'polyam relationship'  'ethical non monogamy'  'poly relationship'  'bug'  'bugs'  'insects'  'bug furry'  'centipede'  'blue death feigning beetle'  'hercules beetle'  'i love them'  'art wip'  'wip art'  'current wip'  'work in progress'  'rip draws'],chesh-iire,me n my boyfs…,2024-07-09 17:57:15 GMT
6,Artists of tumblr,['havethetouchart'  'for-others'  'artfight 2024'  'traditional art'  'inks'  'copic markers'  'anthro'  'anthro art'  'furry'  'furry art'  'drawing'  'illustration'  'art'  'havethetouch'  'art fight'],havethetouch,tempest 2024/07  this one was also instant love on sight. Such a cool concept and character hhhh   for @agnio.bsky.social,2024-07-09 16:59:57 GMT
3,Artists of tumblr,['art'  'artists on tumblr'  'commissions'  'abby speaks'  'art commisions'],gt-abby,If I get 200 followers by the end of the month I’m opening commissions!  Please help me get my public art career off the ground! I appreciate it!!,2024-07-09 14:17:37 GMT
1,Artists of tumblr,['artist'  'artist things'  'sketchbook'  'oopsies'  'granted i have done a few shitty pages but the other pages are so so so nice especially recently'  'ha'],foxisded,me: ok yk what i’m gonna use a nice sketchbook. the paper quality will allow me to use things like paint and inks that i couldn’t use before! i can finally use coloured pencil properly!   other artists: ah yes but watch out for the “i don’t wanna ruin it” trap   me: no i won’t fall into that it’s silly i can’t ruin a sketchbook i’m far too rational for that!  *6 months later*  me: hey why am i so scared to practice in my sketchbook?,2024-07-09 13:54:48 GMT
22,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'  'mando'  'mandalorian'  'the mandalorian'  'mandalorian art'  'mandalorian helmet'  'boba fett'  'boba fett art'  'boba fett helmet'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Lineage  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-09 13:02:03 GMT
1,Artists of tumblr,['digital art'  'artfight 2024'  'art fight'  'team stardust'],average-internet-nobody,woohoo !  Art Fight,2024-07-09 12:03:00 GMT
0,Artists of tumblr,['art'  'artist'  'artsits on tumblr'  'oc artist'  'oc'  'original character'  'oc art'  'hes my boy and i love him'],sscarred-starss,the him     a r t,2024-07-09 11:35:28 GMT
10,Artists of tumblr,['skater girl'  'art'  'artists on tumblr'  'illustration'  'art fight'  'art fight 2024'  'team seafoam'  'digital art'  'digital painting'  'my art'  'i found a rly nice brush for painting'],humanmaybe,Revenge painting for ssp00kyberries on ArtFight!  Ashley’s a sk8r grl she said see ya l8r grl,2024-07-09 05:59:09 GMT
1,Artists of tumblr,['my art'  'art comms open'  'comms'  'comms info'  'pinned'],reigens-renagerie,Commissions are open!!  message me through Tumblr or Discord @reigengayrataka for inquiries!,2024-07-09 05:05:18 GMT
6,Artists of tumblr,['art'  'artist'  'corbins art'  'dragon'],corbinsilly,DT with Starz-Drawz on DA,2024-07-09 04:08:27 GMT
3,Artists of tumblr,['do not ship'  'art'  'artist'  'corbins art'  'feral'  'dinosaur'  'raptor'],corbinsilly,Blu and Zippy cuddles,2024-07-09 04:07:33 GMT
15,Artists of tumblr,['caramel draws'  'artists on tumblr'  'splatoon'  'marina'  'splatoon marina'],carameldansan,Finally drew some belated art for @bunneis happy birthday!! Marina is really cute.🥰,2024-07-09 19:42:41 GMT
4,Artists of tumblr,['artwork'  'finished'  'drawing'  'furry'  'furry artist'  'art fight 2024'  'art fight'],kittyisawolf,Art fight attack for bunsafe!!!,2024-07-09 19:34:33 GMT
3,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'padme amidala'  'queen amidala'  'senator amidala'  'chrome'  'chrome art'  'chrome sticker'  'naboo'  'nubian chrome'  'queen amidalas starship'  'queen amidala starship'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-09 19:04:59 GMT
2,Artists of tumblr,['artfight'  'artfight 2024'  'artists on tumblr'  'commisions open'  'digital art'  'my art'],plantsrkewl,Revenge for @dolphingal,2024-07-09 18:13:00 GMT
5,Artists of tumblr,['art'  'digital art'  'digital artist'  'artists on tumblr'  'polyamory'  'polyamorous'  'polyam relationship'  'ethical non monogamy'  'poly relationship'  'bug'  'bugs'  'insects'  'bug furry'  'centipede'  'blue death feigning beetle'  'hercules beetle'  'i love them'  'art wip'  'wip art'  'current wip'  'work in progress'  'rip draws'],chesh-iire,me n my boyfs…,2024-07-09 17:57:15 GMT
6,Artists of tumblr,['havethetouchart'  'for-others'  'artfight 2024'  'traditional art'  'inks'  'copic markers'  'anthro'  'anthro art'  'furry'  'furry art'  'drawing'  'illustration'  'art'  'havethetouch'  'art fight'],havethetouch,tempest 2024/07  this one was also instant love on sight. Such a cool concept and character hhhh   for @agnio.bsky.social,2024-07-09 16:59:57 GMT
3,Artists of tumblr,['art'  'artists on tumblr'  'commissions'  'abby speaks'  'art commisions'],gt-abby,If I get 200 followers by the end of the month I’m opening commissions!  Please help me get my public art career off the ground! I appreciate it!!,2024-07-09 14:17:37 GMT
1,Artists of tumblr,['artist'  'artist things'  'sketchbook'  'oopsies'  'granted i have done a few shitty pages but the other pages are so so so nice especially recently'  'ha'],foxisded,me: ok yk what i’m gonna use a nice sketchbook. the paper quality will allow me to use things like paint and inks that i couldn’t use before! i can finally use coloured pencil properly!   other artists: ah yes but watch out for the “i don’t wanna ruin it” trap   me: no i won’t fall into that it’s silly i can’t ruin a sketchbook i’m far too rational for that!  *6 months later*  me: hey why am i so scared to practice in my sketchbook?,2024-07-09 13:54:48 GMT
22,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'star wars helmet'  'star wars helmets'  'mando'  'mandalorian'  'the mandalorian'  'mandalorian art'  'mandalorian helmet'  'boba fett'  'boba fett art'  'boba fett helmet'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Lineage  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-09 13:02:03 GMT
1,Artists of tumblr,['digital art'  'artfight 2024'  'art fight'  'team stardust'],average-internet-nobody,woohoo !  Art Fight,2024-07-09 12:03:00 GMT
0,Artists of tumblr,['art'  'artist'  'artsits on tumblr'  'oc artist'  'oc'  'original character'  'oc art'  'hes my boy and i love him'],sscarred-starss,the him     a r t,2024-07-09 11:35:28 GMT
10,Artists of tumblr,['skater girl'  'art'  'artists on tumblr'  'illustration'  'art fight'  'art fight 2024'  'team seafoam'  'digital art'  'digital painting'  'my art'  'i found a rly nice brush for painting'],humanmaybe,Revenge painting for ssp00kyberries on ArtFight!  Ashley’s a sk8r grl she said see ya l8r grl,2024-07-09 05:59:09 GMT
1,Artists of tumblr,['my art'  'art comms open'  'comms'  'comms info'  'pinned'],reigens-renagerie,Commissions are open!!  message me through Tumblr or Discord @reigengayrataka for inquiries!,2024-07-09 05:05:18 GMT
6,Artists of tumblr,['art'  'artist'  'corbins art'  'dragon'],corbinsilly,DT with Starz-Drawz on DA,2024-07-09 04:08:27 GMT
3,Artists of tumblr,['do not ship'  'art'  'artist'  'corbins art'  'feral'  'dinosaur'  'raptor'],corbinsilly,Blu and Zippy cuddles,2024-07-09 04:07:33 GMT
6,Artists of tumblr,['illustration'  'illustration artists'  'dark art'  'dark artist'  'horror art'  'horror artist'  'nightmare art'  'nightmare artist'  'fantasy art'  'dark illustration'  'dark fantasy'  'ink drawing'  'esoteric art'  'folklore art'  'poppies'  'spotify'],night-wanderer-art,‘Deathbed Vision’  Soundtrack:   ink + watercolour + coloured pencils,2024-07-09 21:38:20 GMT
